"gene_id","root_control_1","root_control_2","root_control_3","root_auxin_1","root_auxin_2","root_auxin_3","root_ABA_1","root_ABA_2","root_ABA_3","root_MeJas_1","root_MeJas_2","root_MeJas_3","root_ACC_1","root_ACC_2","root_ACC_3"
"AT2G15130",67.5481226164,39.9849745132759,31.9179092614506,49.6560103673404,47.3874334747911,33.7284502981699,30.2705427811502,28.429503987641,30.2519129539074,26.4756535990611,32.5540972560929,32.0282001440359,46.8729137803196,46.1395840435875,49.9989360283402
"AT2G15170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G15180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G15185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G15220",2809.63677585512,2534.04775977886,2213.73499234775,4478.06929858198,2847.03700316545,2057.43546818836,4901.07606302078,3078.34669178177,2876.25880084842,6159.02149095195,2746.48067183903,2199.65103132075,4300.58983934432,2294.60028938719,1884.17043138377
"AT2G15230",2591.47459605351,2251.15406509744,2292.00986506036,1992.56027055855,1943.83252113593,1837.26363985309,4243.37972441215,3612.82136674942,3441.73686606377,3003.51581384904,2504.49521556874,2248.83719582766,2639.30560670723,2133.67442308883,2283.2847452942
"AT2G15240",3866.673613555,4154.43885192937,3489.69141258527,3478.62923537023,4095.22200089144,3440.30193041333,4149.81622854314,4796.6259127948,3707.02287196726,3581.07729421374,4148.47712700143,3358.38555796034,3174.73850642857,4079.41444287817,3484.13638429065
"AT2G15260",0,0.999624362831898,0,0,1.89549733899164,0.936901397171385,0,2.27436031901128,0,0,0,0,0,2.25071141676037,1.75434863257334
"AT2G15270",1472.36651054396,1508.43316351333,1490.26238242154,1606.14622624543,1976.05597589879,1542.1396997441,1642.86491275879,1787.64721074287,1335.73831042637,1516.95689324991,1846.90245099567,1440.12514219076,1523.36969786039,1577.74870314902,1469.26697978017
"AT2G15280",1494.2740097709,1847.30582251335,1665.81088335952,1259.45699022618,1600.74750277844,1262.94308338703,1385.56529911901,1627.30480825257,1390.42446076613,1374.77282762532,1737.30365690016,1445.84446364505,1511.65146941531,1697.03640823732,1461.37241093359
"AT2G15290",2858.01583664795,2495.06240962842,2643.86681715683,2699.48129087905,2989.19930358982,2697.33912245642,2337.71146296247,2273.22313885178,2201.40843495357,2544.60448479865,2528.36822022321,2561.11214723202,2360.77233058956,2223.70287975924,2206.97057977726
"AT2G15292",2418.04022717356,2992.8753423187,2269.97130866555,1886.0255574068,2312.5067535698,1999.34758156374,1509.39933776917,2061.70762918373,1399.73274167502,2031.7612687872,2870.18624141219,1850.77242260893,1605.39729697595,2051.52345637707,1445.58327324043
"AT2G15300",726.598724360194,841.683713504459,1075.32956202268,598.580634064486,693.752026070941,753.268723325793,685.215013864219,742.578644157184,943.626977139187,979.59918316526,1193.6502327234,1274.26482001629,689.572673883548,666.210579361069,1014.01350962739
"AT2G15310",430.847484796497,363.863268070811,538.044756121596,413.499140877126,417.957163247657,449.712670642265,737.500496849842,826.729975960602,836.5817466869,504.998577908017,635.890033069014,665.729017279604,427.264637151375,272.336081428004,459.639341734215
"AT2G15318",8.2153122101027,12.9951167168147,8.35945242561801,7.2226924170677,3.79099467798329,6.55830978019969,0,11.3718015950564,11.6353511361182,7.8446381034255,10.851365752031,2.28772858171685,5.40841312849842,15.7549799173226,6.14022021400669
"AT2G15320",1256.02995567792,1392.47673742483,1466.70392558571,1032.84501564068,1225.4390296581,1474.68279914776,1794.21762666454,1932.06909100009,1684.79884450992,1335.54963710819,1727.53742772333,1538.49747120458,1428.72246811167,1590.1276159412,1616.63226491633
"AT2G15325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT2G15327",3.65124987115675,9.99624362831898,8.35945242561801,1.80567310426693,3.79099467798329,3.74760558868554,2.75186752555911,4.54872063802257,1.16353511361182,2.94173928878456,2.17027315040619,4.5754571634337,0,4.50142283352073,3.50869726514668
