gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G12390,2171.1043739502,0.297983078990175,0.136324582770609,2.18583525387777,0.0288276605311231,0.0634069487222449
AT5G65310,13155.7241047381,0.30625783001012,0.140118849739574,2.18570042916663,0.0288375294826594,0.0634227728271474
AT2G37640,563.279096990203,0.589425658269746,0.269824796791768,2.18447550142926,0.0289273255612978,0.063614362518321
AT4G26055,106.650923450823,-0.502856491610778,0.230201558846869,-2.18441827296782,0.0289315267012201,0.0636177014712568
AT1G55140,686.606114602096,-0.334504967701002,0.153135218997001,-2.18437646082938,0.0289345964613044,0.0636185522380074
AT3G58180,2420.2977543345,-0.253171663080028,0.115909569023693,-2.18421710314769,0.0289462987411512,0.0636324818808676
AT4G00330,1969.14930450624,0.332851915678523,0.152387877403613,2.184241432781,0.0289445118541774,0.0636324818808676
AT5G53030,105.299996461061,0.496927441116995,0.227517485026573,2.18412857833302,0.0289528012368309,0.0636408765043541
AT3G04300,70.4270252589753,-0.889211311680039,0.407232322201733,-2.18354797299107,0.0289954801578533,0.0637287812571299
AT1G44414,10.0168753357063,1.79732170735872,0.823137798839179,2.18350039312175,0.0289989800406348,0.0637305666083014
AT5G42203,2.09015732328677,5.96149484811988,2.7310519627857,2.18285661692028,0.0290463707247851,0.0638288007595987
AT1G65720,8141.67032119305,0.307083604532981,0.140682079772369,2.18281962443162,0.0290490958991136,0.0638288742638695
AT1G64010,33.9860437229542,1.113746570009,0.510264184374845,2.1826861537882,0.0290589302860681,0.0638445672077766
AT5G56610,1253.7106382764,-0.21081607644538,0.0965919060325879,-2.18254391184967,0.0290694141138658,0.0638616839801834
AT1G02640,1408.42425496798,-0.422148809516328,0.19344989917271,-2.1822126107155,0.0290938450196084,0.0639094346410352
AT1G74420,165.538868419208,0.399146039111972,0.182919660683994,2.18208385921688,0.0291033442175657,0.0639243795323393
AT2G32630,160.672432072349,-0.456740140015742,0.20932234354535,-2.18199420224239,0.0291099606245881,0.0639329903020151
AT1G04540,591.503819885558,0.247989080893162,0.113679356034919,2.1814785862878,0.0291480366205485,0.0640106864588874
AT1G62830,1357.38516852852,-0.177916758109016,0.0815651153702266,-2.18128494395486,0.0291623473313417,0.0640361831899348
AT4G15240,1484.50008777937,-0.173690122195106,0.0796306210254503,-2.18119763425673,0.0291688017400263,0.0640444255241892
AT5G53940,801.288125195417,0.290563005006516,0.133228084871662,2.18094409513139,0.029187551702494,0.0640796605426573
AT1G66725,1178.54532979145,-0.699477980428907,0.3207960648897,-2.18044439126586,0.029224536636818,0.0641489805858434
AT3G52280,1434.49844145837,0.195664301349505,0.0897349502157135,2.1804692695449,0.0292226943497935,0.0641489805858434
AT1G31760,753.422665870255,-0.514430711208892,0.235939458091272,-2.18035048215584,0.0292314916975508,0.0641583082769366
AT3G10450,412.994293691682,0.718556224101419,0.329584940255383,2.18018524616033,0.0292437328007021,0.0641792351599305
AT1G10385,29.6233795562105,-0.933530830727987,0.428204685182835,-2.1801041955657,0.0292497388473184,0.06418647578072
AT4G11590,182.87031476299,-0.504024522012862,0.231230875874948,-2.17974576321479,0.0292763122854762,0.0642329009275997
AT4G12080,4936.40976030736,0.200416937373407,0.091943738264802,2.17977799419247,0.0292739218973388,0.0642329009275997
AT1G26540,140.289553518862,-0.622665815078369,0.28566559125508,-2.17970184068255,0.0292795700400351,0.0642341053158805
AT1G66610,11.0982302786035,-1.46713224389146,0.673108440876021,-2.17963726911825,0.0292843599091984,0.0642386703540076
AT4G15840,2204.22491904965,0.238954175319161,0.109644606965318,2.17935183437472,0.0293055413177844,0.0642791879815578
AT3G16400,54093.2180851932,0.540175448144747,0.247919558587441,2.17883353464518,0.0293440367630248,0.0643576714540888
AT4G14040,2011.94707622174,-0.792075219640302,0.363588778294403,-2.17849193079042,0.029369432333305,0.0644074122740831
AT1G64850,3166.98982291014,0.364139885551586,0.167166360386743,2.17830839116877,0.0293830848733454,0.0644313937120065
AT1G74600,352.421351128901,-0.360283983499142,0.165412346237539,-2.17809608347952,0.0293988841277277,0.0644541179105775
AT3G06580,4471.06150321865,0.157598130422371,0.072355490300177,2.17810880374872,0.0293979373204916,0.0644541179105775
AT1G71490,375.236500348883,-0.418861966566747,0.192315380661932,-2.17799515111616,0.0294063977518043,0.0644646306636347
AT2G20940,1528.17440852032,-0.529393687498525,0.243101257198249,-2.17766741974026,0.029430806177965,0.0645062119325339
AT2G29125,264.923360953507,-0.354174557904557,0.162638829320944,-2.17767527830421,0.0294302206923814,0.0645062119325339
AT3G28940,21832.7586394029,-0.316661470505468,0.145418886400601,-2.17758145687573,0.0294372113125431,0.0645083256496012
AT5G02610,10505.4484924672,-0.447972706947712,0.205717668515225,-2.17760929423793,0.029435137005962,0.0645083256496012
AT2G35790,3176.01508247125,-0.403344897656333,0.185233090721102,-2.17749915031993,0.0294433451374677,0.0645158051418196
AT1G52000,40.7177021138183,2.00452267816768,0.92067426680206,2.17723330655297,0.0294631644254877,0.0645473039561706
AT2G43540,1650.54850319779,0.461074446201358,0.211767893076281,2.17726322675022,0.029460933230333,0.0645473039561706
AT3G10130,417.799466415726,0.384257142485523,0.176516512704114,2.17689062965817,0.0294887287361672,0.0645973417571115
AT3G11530,1910.11472717777,0.201097490748678,0.0923817507300128,2.17680969628286,0.0294947692955545,0.0646046059768598
AT3G13405,16.4107436769348,-0.961780825856,0.441990595876723,-2.17602101680067,0.0295536890749505,0.0647276834796621
AT5G17920,150390.196440766,-0.423171568174992,0.194492363511155,-2.17577472213052,0.0295721097108569,0.0647620463219015
AT5G05690,2720.54197837587,0.284863654007131,0.130937870582721,2.17556351527167,0.0295879139566365,0.0647906735297554
AT5G35100,944.366858212248,0.52603388405789,0.241814384089763,2.17536225579791,0.0296029806151987,0.0648176804550514
AT1G21810,227.004715170011,-0.351110203745135,0.161420374156499,-2.17512941337089,0.0296204198646455,0.0648498768581238
AT4G14890,291.035434671444,-0.481319800961318,0.221289695618418,-2.17506648746666,0.0296251343559048,0.0648542107627003
AT1G12750,1143.7995611329,0.262423916287818,0.120725292075344,2.1737277398678,0.0297255880986128,0.0650681132264752
AT1G56150,81.6031168569986,0.975978532873888,0.44909210189137,2.17322577877347,0.0297633284816839,0.0651430882549854
AT2G03810,1712.31102344252,0.362680774235439,0.166887962792152,2.17319912213882,0.0297653338355656,0.0651430882549854
AT1G28150,705.604186993561,0.384864318369913,0.177108644521488,2.17304084399573,0.029777243346338,0.065157125724067
AT4G35360,2937.29653951475,0.157651278928653,0.072547783343873,2.17306817193013,0.0297751867854466,0.065157125724067
AT3G46668,421.285501707314,0.373495271855743,0.171882620537975,2.1729670555798,0.0297827968960931,0.0651632646980121
AT1G61210,2675.39172344291,0.250173240472946,0.11514969592362,2.17259141212921,0.0298110828200289,0.0652191352441504
AT2G46735,433.316292903462,0.385115858980976,0.177267608889677,2.17251116204006,0.0298171286391196,0.0652263442268859
AT4G01310,1429.69819795795,-0.316108979769561,0.145516159115667,-2.17232905053723,0.0298308523251291,0.0652503460184287
AT5G02780,976.532827253939,-0.586765332670468,0.270135308872472,-2.17211639277957,0.0298468848101871,0.0652793930551527
AT1G01660,239.595524331977,-0.691009945751641,0.318139073416785,-2.17203733678563,0.0298528468106951,0.0652864111797484
AT1G55230,22.2870221977883,-1.45998641665284,0.672224340386714,-2.17187377626486,0.0298651849628289,0.0653073709907379
AT1G55590,1900.78245747821,0.166521665706559,0.0766738539229855,2.17181812556103,0.0298693839609554,0.0653105303703213
AT3G44060,8.80922455184984,-2.13711543412718,0.984065088690296,-2.17172162562082,0.0298766663490352,0.0653204304937001
AT5G47370,3302.23955603085,0.34125634776264,0.15714721590311,2.17157106984984,0.0298880311200395,0.0653392534294734
AT2G45315,1635.69648144756,-0.328074242070758,0.151092474256332,-2.17134734000167,0.0299049263343481,0.0653701620728611
AT2G20000,2346.7813681923,-0.182408134273755,0.0840288677014939,-2.17077939121762,0.0299478525134052,0.065451928723537
AT5G43690,525.215334537993,0.545167301459373,0.25113645680357,2.1708011190338,0.0299462093278448,0.065451928723537
AT1G75530,2.91342216202388,3.33553784251005,1.53661426541294,2.17070602400901,0.0299534015469882,0.0654536791597766
AT2G36170,12764.9712679179,-0.42324592794311,0.194981685334984,-2.17069581287064,0.0299541739232445,0.0654536791597766
AT5G06590,680.68341559949,-0.217959240105738,0.100414501798278,-2.17059524473461,0.029961781868361,0.0654642710259325
AT1G05675,33.9104606061184,-1.19317134898424,0.549835603776661,-2.1700510857949,0.030002976120896,0.0655482377699287
AT4G18240,2068.84723447667,0.308638465627712,0.142231689671402,2.16996976089337,0.0300091368078589,0.0655556574043997
AT1G24996,790.550352467915,-0.973444589657224,0.448649463475859,-2.16972195200141,0.0300279160287843,0.0655785570814663
AT2G41140,3692.9778827112,0.294670136108129,0.135807451910938,2.16976411796146,0.0300247199346208,0.0655785570814663
AT4G21660,8697.73902972152,0.17847299471027,0.0822558257330996,2.16973075304565,0.0300272489033517,0.0655785570814663
AT4G25530,7.75908789332526,-2.32957399382069,1.07374383422884,-2.16958078785502,0.0300386181127849,0.0655958883238298
AT2G27630,38.2929922696525,-0.75657862939082,0.348751105206865,-2.16939421293604,0.0300527679555828,0.0656207446160898
AT3G17010,14.3019286445801,-1.25454091864171,0.578310572768654,-2.16932039238987,0.0300583680877073,0.0656269296072004
AT2G32295,1439.49121179785,0.232059414457896,0.107010109093672,2.16857469283358,0.0301149882299216,0.0657444960316822
AT3G05670,3380.49000128065,0.281076519532987,0.129623178962837,2.16841248441818,0.0301273166657813,0.0657653558037072
AT4G31140,977.673872375038,0.395369654192453,0.182372106671774,2.16792831649428,0.030164141005706,0.0658396792772741
AT3G16895,2.01120720298705,3.9087763272508,1.80326318815973,2.16761277716749,0.0301881607798592,0.0658860429427337
AT1G19376,21.3673586616716,-1.17656040945545,0.542819548141789,-2.16749822935287,0.0301968845591617,0.0658955349342659
AT1G79380,4048.85873752536,-0.22203782968749,0.102440416247934,-2.16748269696696,0.0301980676477319,0.0658955349342659
AT1G67160,34.2736797284685,-1.16863973842683,0.539210517234056,-2.16731629127248,0.0302107451267991,0.0659171327927665
AT1G31340,4375.76586028897,-0.31312548130449,0.144485892528979,-2.1671699279685,0.0302218994730114,0.0659354036437133
AT1G05870,3313.03993395224,0.378544213754874,0.174696283966295,2.16687044028886,0.0302447344560129,0.065979152544198
AT1G28710,552.934345576106,0.417070197828188,0.192487402007187,2.16674023068074,0.0302546671475379,0.065994749523463
AT1G06170,43.644030725612,-0.706310139737444,0.325999770765128,-2.1665970441627,0.030265592983547,0.0660107465592795
AT3G28415,11.6627692592457,-1.58895362712597,0.733395540044438,-2.16657116162676,0.0302675683101693,0.0660107465592795
AT2G35637,15.8231207189258,-1.04897488062199,0.484204445053698,-2.16638837445133,0.0302815215797612,0.0660351040298765
AT4G10510,482.540913023735,0.764005796131625,0.352672562033392,2.16633182838671,0.0302858392079116,0.0660384464493983
AT1G29340,3048.85916367573,0.190152531168758,0.0878156882667152,2.16535945822373,0.0303601682443626,0.0661883487706693
AT4G35250,635.914563527664,0.320880097143652,0.148187244158674,2.16536921895966,0.0303594213450646,0.0661883487706693
AT1G12110,24775.2861545027,0.607618834319638,0.280627522384993,2.16521469154421,0.0303712477596297,0.0662064164482532
AT1G07890,60474.8526371287,-0.230748445620417,0.106587888498397,-2.16486552901259,0.0303979847188041,0.0662540014667322
AT2G18600,687.530326610264,0.387027571971301,0.178781598309116,2.16480653284084,0.03040250431966,0.0662540014667322
AT4G27550,24.0142759266835,1.23407894499133,0.570068966870151,2.16478885312209,0.030403858846599,0.0662540014667322
AT5G14260,2011.14137897082,0.231943396756222,0.107143912527242,2.16478371272143,0.0304042526867532,0.0662540014667322
AT4G37730,1443.30018675135,0.292078287476988,0.134932725838355,2.16462155983485,0.030416678543637,0.0662749883584731
AT4G10850,18.2748877493591,1.12496624885043,0.519765380915716,2.16437317712172,0.0304357206943868,0.066310386330944
AT5G66660,6.3986439905563,1.45622035724457,0.673263003883971,2.16292941813796,0.0305466087179038,0.0665458642652873
AT1G27060,403.636497866331,-0.381378361853718,0.1763410278284,-2.16273187556127,0.0305618079451754,0.0665667449071318
AT1G80580,3.98651162069317,-3.43143597952781,1.58660259887697,-2.1627570646592,0.0305598694962988,0.0665667449071318
AT1G19080,790.72165797136,0.216077050153935,0.0999220580927785,2.16245596095815,0.0305830481075313,0.0666068901335314
AT1G49400,2820.17191753341,-0.213783335594521,0.0988692854770242,-2.16228259932354,0.0305964001315636,0.0666298499696729
AT1G02030,101.712185669646,0.475691184985094,0.220032405095608,2.16191421794621,0.0306247888735263,0.0666855480769448
AT5G16180,850.155786063191,-0.305665509518961,0.141394409043429,-2.16179346543382,0.0306340994008661,0.066699696914217
AT5G64560,1391.59758698873,0.253996249282673,0.117510066130755,2.16148503397188,0.0306578918006329,0.0667453716735592
AT1G28610,196.257470604777,-0.648066478225494,0.299833935797954,-2.1614180412927,0.0306630617123929,0.0667504987043031
AT3G56720,2416.47577203403,0.180773736563039,0.0836444935802268,2.16121502833479,0.030678733057321,0.0667784832924777
AT1G55940,634.878165758938,0.641866293704324,0.2970125477374,2.16107467039346,0.0306895718433948,0.0667959446647473
AT3G57040,1691.1009845043,0.465959751369557,0.21563081433695,2.16091449082707,0.0307019453217349,0.0668167427876559
AT5G62170,600.11731559334,-0.259213158321835,0.120006796541084,-2.15998731566086,0.0307736515230838,0.0669666512404226
AT4G28085,221.890918711064,0.556958692635942,0.257879620519599,2.15976233993881,0.0307910724383918,0.0669984126198922
AT1G60800,2867.22006764369,0.251485189908651,0.116453302798701,2.15953677452468,0.0308085475163955,0.067030286013055
AT5G01230,1269.47718014953,-0.303796874302576,0.140709813200335,-2.1590311819265,0.0308477478885348,0.0671094170349381
AT1G65190,51.9474162935172,-0.795425996590933,0.368466627350889,-2.15874637632638,0.0308698487176004,0.0671451772739368
AT5G24580,789.184107790609,-0.43888172948176,0.203300806811576,-2.15878006764885,0.0308672335723679,0.0671451772739368
AT2G22750,25.0784308082483,-1.7137255978771,0.794008723534463,-2.15832086862799,0.030902893312695,0.0672108877486871
AT2G39030,46.5537685658433,1.77274948546692,0.821389416122655,2.15823268558187,0.030909745336461,0.0672141266533663
AT5G37840,12.8466469768325,-1.72349699517614,0.798570123085289,-2.15822874579552,0.0309100514972783,0.0672141266533663
AT5G44280,784.025314926089,-0.290382674184644,0.134559880762217,-2.15801821865303,0.030926415349341,0.0672435436621055
AT4G14590,384.948134057248,-0.304409038235756,0.141064418146788,-2.15794345756983,0.030932228167293,0.0672500161851123
AT1G69060,1326.26205314495,0.2294984589041,0.106354660324676,2.15785992079233,0.0309387244218075,0.0672518078847118
AT5G41060,1442.16497099083,-0.244859156670637,0.113471806663697,-2.15788541550536,0.0309367416960962,0.0672518078847118
AT5G44540,19.1297373129116,0.819196476183475,0.379655093048913,2.15773867171047,0.0309481554649088,0.0672599771367777
AT5G65710,1457.83744511566,0.443585126492222,0.205575343515352,2.15777397671767,0.0309454091025121,0.0672599771367777
AT4G04800,3597.31372607998,0.28095066848791,0.130234551947409,2.15726674900654,0.0309848862383825,0.0673336333734205
AT4G30100,6938.81630989772,0.343702312479488,0.15932640879989,2.15722123575364,0.0309884306117613,0.0673351649497567
AT5G36920,36.8026120158239,0.762838872736713,0.35364789025074,2.15705760946531,0.0310011759873259,0.0673566873911911
AT1G79420,631.143478558453,0.298881314080593,0.138581180362249,2.15672368570769,0.0310272003396581,0.0674070546637024
AT3G55180,9.56517485621322,-2.00865080118205,0.931368853388189,-2.15666520721072,0.0310317597909875,0.0674107841630346
AT4G14420,8477.05958194684,-0.355733533391175,0.16496061964866,-2.15647549184061,0.0310465554779003,0.0674367472792387
AT5G12980,1179.92070411636,-0.292770986456108,0.135776642071629,-2.15626916374656,0.0310626536452638,0.0674655345200716
AT5G12200,5101.03093389774,0.224144361757632,0.103955650408503,2.15615371436604,0.0310716643828781,0.0674789245820302
AT5G25450,988.104567414389,0.812009135644717,0.376635105241036,2.15595711696884,0.0310870138252237,0.0675060768166237
AT1G77060,196.53016940006,0.531781899221908,0.246663484575774,2.15590037632241,0.031091445090194,0.0675095172075608
AT3G21180,527.26255323496,-0.719588739152075,0.333793126509858,-2.15579256132712,0.0310998665939208,0.0675216202656696
AT2G07000,6.77372454623931,1.96743460361517,0.912643437904259,2.15575384854908,0.0311028909533783,0.0675220043190936
AT1G50610,5.48774969969107,-2.54617137186512,1.18119285059085,-2.15559328063278,0.0311154377000215,0.0675403721234436
AT2G31018,50.0123967575859,-1.43702697513383,0.666656704684682,-2.15557267336496,0.0311170482624983,0.0675403721234436
AT1G34190,5928.79757146459,0.207104208873445,0.0960813652904364,2.15550859677532,0.0311220566300011,0.0675450603026924
AT2G24650,1403.96587724238,0.252686206989976,0.117231772855074,2.15544131796382,0.0311273160347387,0.0675502924070431
AT1G53880,26.9568660557186,-0.979791227056828,0.45458306021607,-2.15536238105995,0.0311334877631489,0.0675575032327553
AT5G23535,4318.47519704069,-0.436405210139987,0.202478512825574,-2.15531615700838,0.0311371023054076,0.0675591643305088
AT4G00238,2232.96391411728,-0.302993352209333,0.140592366812253,-2.15511950669377,0.0311524836256298,0.0675801705438257
AT5G52650,20544.204270469,-0.391520124376369,0.181668484198661,-2.15513508632695,0.03115126480181,0.0675801705438257
AT3G05930,341.994637587734,0.478549880804104,0.222066535930237,2.15498422037998,0.0311630690474903,0.0675969499014945
AT4G26190,4903.46670683347,-0.290460273613417,0.134787882374692,-2.15494351937347,0.0311662542849108,0.0675976756478634
AT2G44990,12.6217033262097,-2.01014404884657,0.932838003345645,-2.15486937886015,0.0311720571969504,0.0676040783163787
AT5G17790,1522.47205872502,-0.192389167826931,0.0892867001388654,-2.15473488803722,0.03118258604053,0.0676207281919605
AT4G09950,1095.48791467032,0.377970661476292,0.175425956271173,2.15458800687411,0.0311940883693351,0.0676394858725351
AT5G19025,402.882212563332,0.355511785939884,0.165013352333659,2.1544425400257,0.0312054835308127,0.06765800776869
AT3G07340,1512.60443479834,-0.441890219794794,0.205130797034963,-2.15418760216427,0.0312254627317485,0.0676951360173662
AT1G05770,169.504200775504,0.407831978169804,0.189347174112285,2.1538846834226,0.0312492164101673,0.0677404395954199
AT3G13670,10386.9135011934,0.231009171823379,0.107278265110539,2.15336416547515,0.0312900695620691,0.0678195339324622
AT5G03740,7271.95788536681,-0.518916230864878,0.240981248451265,-2.15334692719804,0.0312914233017783,0.0678195339324622
AT1G78410,31.8655130058309,-1.09852004799589,0.51020436131913,-2.15309811377479,0.0313109684748993,0.0678556932412071
AT2G41680,2012.10936634871,0.179457141795757,0.0833886147795637,2.15205807495602,0.0313927806360697,0.0680266778928682
AT4G28650,3250.4842945897,-0.383054526561619,0.177997477309076,-2.15202222162105,0.0313956042196074,0.0680266778928682
AT3G03710,1159.75847993501,-0.241252465399242,0.11213380621863,-2.15146951249356,0.031439159695281,0.0681148281273823
AT5G57840,1582.60995275621,0.331889102271232,0.154280731972325,2.15120253856955,0.0314602167638235,0.068154222558062
AT1G75700,207.568157989796,0.36753243553007,0.170853634939208,2.15115373846651,0.0314640670881298,0.068156337157287
AT1G01260,2233.53176301508,-0.285316717153412,0.132646839841004,-2.15094997736399,0.0314801481909934,0.0681849428254499
AT2G45410,176.6313795112,-0.972420642065326,0.452253734334458,-2.15016608651414,0.0315420796704799,0.0683066059567206
AT4G30950,4531.28378521257,0.241940165214648,0.11252034653988,2.15019036693864,0.0315401598227152,0.0683066059567206
AT2G39410,729.858494119269,-0.752919283132469,0.350228505899321,-2.14979440693759,0.0315714808051345,0.0683640329040411
AT2G15128,373.791543500271,-0.605301668926848,0.281655156793224,-2.1490878271802,0.031627438516508,0.0684789490085787
AT5G11490,6574.98716897367,0.220868249382418,0.102785875788425,2.14881906378902,0.0316487456007009,0.0685188262968521
AT3G22820,26.5642567309992,0.811828684367369,0.377859381691637,2.14849418514606,0.0316745178350565,0.0685683623719824
AT3G56910,2002.23982198655,-0.313826745782659,0.146109890005655,-2.14788161000267,0.031723161651625,0.0686673968274745
AT1G32415,227.905825440079,-0.361931963756037,0.168515350336202,-2.14776851505784,0.031732149379571,0.0686805821684708
AT1G65410,1296.05848876681,0.18225282869539,0.0848611934896224,2.14765808965057,0.0317409270643504,0.0686933105299754
AT3G58730,10295.1973926877,0.199177974351738,0.0927528574247582,2.14740526471988,0.0317610318882319,0.0687305483816065
AT2G35160,674.133922138549,-0.260103025835551,0.121129610934724,-2.14731165920874,0.0317684782363596,0.0687403891248103
AT1G06790,2054.6723246149,-0.314961352391879,0.146680208158335,-2.14726551282155,0.0317721497469621,0.068742060853076
AT3G17310,2252.70313981728,0.192966500157563,0.0898698922659442,2.14717627107568,0.031779251053612,0.0687448805176338
AT3G59060,39.8451115149498,1.56101881007295,0.727006998587052,2.14718539588588,0.0317785248951487,0.0687448805176338
AT1G63140,5.70105208915291,1.87807220787491,0.87468719000537,2.14713583248358,0.0317824693549034,0.068745571085727
AT2G21640,1679.31326889117,0.390166593100899,0.181733456365243,2.14691670375076,0.031799913553502,0.0687770293774346
AT1G04410,75071.5954851761,-0.156235384354218,0.0727786005861004,-2.14672146889365,0.0318154625451026,0.0688043833408133
AT1G24100,11728.6909648036,-0.468421582196538,0.218215394337175,-2.14660190963776,0.0318249877607322,0.0688187064353677
AT3G17280,201.470793979893,0.307506157462863,0.143320363164169,2.14558594936454,0.0319060274277865,0.0689813665568108
AT4G36810,1842.90109903179,-0.1868272045443,0.0870744394580748,-2.14560329882174,0.031904642037739,0.0689813665568108
AT4G37520,19699.6745793057,-0.661790791154908,0.308471376518766,-2.14538800527785,0.031921837323717,0.0690092559446896
AT5G20620,6677.54486829507,0.155796898421098,0.0726241590351156,2.14524891566408,0.0319329504997081,0.0690269877119032
AT1G55080,1414.36663248468,0.271161022089205,0.12640931063346,2.14510324224037,0.0319445932738011,0.0690458609335197
AT4G37320,1595.1187805308,-0.44529986054228,0.207689475530386,-2.14406560277114,0.032027630690303,0.0692190308566493
AT1G62990,1750.46868136521,0.418131661495243,0.195025645761727,2.14398296112346,0.0320342520606543,0.0692270317246236
AT2G32620,113.283505228001,-1.568940737729,0.731827962376221,-2.14386552357839,0.0320436633478266,0.0692410596835259
AT5G20020,21774.0090131725,-0.413463196126235,0.192865738352694,-2.14378769219307,0.0320499019562346,0.0692481844290343
AT5G57230,734.113209871976,-0.325319358030831,0.151752362075981,-2.14375152768922,0.0320528010919361,0.0692481844290343
AT5G25510,3472.39188552438,0.139776996898443,0.0652067920881561,2.14359566576243,0.0320652983708907,0.0692688731227959
AT5G07190,372.46084901912,-1.15617150278237,0.539396918241224,-2.14345218462172,0.0320768066286586,0.069287421714828
AT1G53590,3221.31145524921,0.251960582643429,0.117552844411946,2.14338142053349,0.0320824837397741,0.0692933725222027
AT3G59840,1077.11507137833,-0.412500683117504,0.192467164157977,-2.1432262740616,0.0320949335155235,0.0693139488573414
AT2G07360,8895.29687861082,0.187400718258855,0.0874637472438832,2.1426102146791,0.032144410260572,0.0694144796019438
AT2G47440,1991.56861055503,-0.28942470556887,0.135093306419449,-2.14240596547574,0.0321608282726403,0.0694412195990176
AT3G06145,100.332021927127,-0.640278565427995,0.29886274898243,-2.1423833100914,0.0321626498062671,0.0694412195990176
AT5G54660,981.847220293209,0.539502890008463,0.251873675051826,2.14195822527882,0.0321968437855237,0.0695087178337694
AT5G60570,6164.0895378874,-0.1391050909568,0.0649463753868453,-2.14184533206414,0.0322059301910975,0.0695220047903046
AT1G72180,1379.59319140286,0.452498209832923,0.211332337509293,2.14116881101088,0.032260427210756,0.0696333069769395
AT4G29990,338.286085660084,0.353280486727836,0.165001295208543,2.14107705203967,0.0322678249186312,0.0696429354960865
AT3G44450,151.12128268398,-0.841665605315452,0.393159637464969,-2.14077317484159,0.0322923342068476,0.0696894904483962
AT3G07190,766.29809511039,-0.20806203359216,0.0972044414306957,-2.14045809563653,0.0323177638377511,0.0697380229215207
AT2G30440,10598.0602335012,-0.245900662243147,0.114887102459224,-2.14036786531737,0.032325049368473,0.069747397240637
AT3G52680,540.381505263016,-0.285639616533587,0.133465873605721,-2.1401696839554,0.0323410562067032,0.0697755860094217
AT1G71070,4546.79672783391,-0.218622871072927,0.102186331059666,-2.13945318131908,0.0323989838189876,0.0698942051764603
AT3G15130,219.794819285522,-0.355166065108781,0.16601251109583,-2.13939336718883,0.0324038236732027,0.0698982871611623
AT1G11270,776.130451877632,0.341191403159209,0.159544759354786,2.13853093350743,0.0324736762847306,0.0700425946643458
AT1G73730,1591.0988378915,0.340578617064036,0.159274048379547,2.1383183295024,0.0324909159009833,0.0700734050713976
AT3G08620,867.674074830357,-0.164800969762863,0.0770886764507448,-2.13781034193993,0.0325321393026968,0.070155931182689
AT1G75388,5519.57088283496,0.380746911438462,0.178113214611932,2.13766795612567,0.0325437020060593,0.0701681038070271
AT1G75390,5519.57088283496,0.380746911438462,0.178113214611932,2.13766795612567,0.0325437020060593,0.0701681038070271
AT1G43010,89.4970869592796,-0.801508388848016,0.375016240619836,-2.13726314231955,0.0325765948922132,0.0702198704371468
AT1G56670,366.69169247695,-0.46906729497245,0.219468534606797,-2.13728722348668,0.032574637396162,0.0702198704371468
AT5G25265,5620.90121685116,0.11346423491855,0.0530868750743452,2.13733120963796,0.0325710621352893,0.0702198704371468
AT3G61800,1282.03782657843,0.207827676396988,0.0972517449415686,2.13700717166418,0.0325974083154799,0.0702583478808376
AT1G28310,967.974476466536,-0.290392460033808,0.135912694978524,-2.13661027087788,0.0326297035362661,0.0703199401119934
AT5G45420,3943.5020417379,-0.201462970525011,0.0942921298392344,-2.13658309414052,0.0326319158686111,0.0703199401119934
AT5G14720,6401.21161674195,0.261141127686319,0.122233257282703,2.13641633620503,0.0326454936727089,0.0703428070387048
AT4G39550,656.580100389522,-0.281722507231664,0.131873064040486,-2.13631577670155,0.0326536837907618,0.0703540617599794
AT4G16215,89.0287897125316,0.934581221236772,0.437485498538944,2.13625645731793,0.032658515912176,0.070358080114966
AT2G13790,1704.35992235513,-0.268467804727547,0.12567823763139,-2.13615188904027,0.0326670354726075,0.0703700410757577
AT4G17070,2327.77368864076,-0.133324676418361,0.062428102241603,-2.13565159969753,0.0327078222183848,0.0704515022494829
AT2G17710,2238.02725005934,0.618664135290128,0.289699607992213,2.13553666702496,0.0327171984130915,0.0704652975449264
AT3G59830,98.4196064054157,-0.512192949031142,0.239949378380381,-2.13458752211971,0.0327947175773554,0.0706258412416518
AT3G26539,59.4633896925403,-0.617667912105894,0.289390796314129,-2.13437303457096,0.0328122571095133,0.0706571969522237
AT3G07610,2134.1070002916,0.33284673533809,0.155989971894476,2.1337700833952,0.0328616059473571,0.0707441908152229
AT5G11250,593.927020507367,-0.410459971785931,0.192361569942695,-2.1337940416488,0.0328596438605879,0.0707441908152229
AT5G13690,1662.37982391671,0.231311967241833,0.108402918037332,2.13381679598489,0.0328577804627996,0.0707441908152229
AT3G13040,2926.24639789655,0.259005603281708,0.121387551981454,2.13370810312807,0.0328666823529516,0.070748696317678
AT1G20330,9227.48405102222,-0.15051946209503,0.0705740813726859,-2.13278669969745,0.0329422278066554,0.0709048786402123
AT1G27435,3629.89530021546,-0.498242663393098,0.233642097257633,-2.13250381348741,0.0329654513252119,0.0709419863213313
AT5G47460,122.341092035919,-0.542339158307139,0.254318851503858,-2.1325165440947,0.032964405906033,0.0709419863213313
AT2G32910,2783.66000547345,0.185320562817867,0.0869078651547248,2.13237964697367,0.032975649189356,0.0709574926703448
AT5G03480,5.13663338228131,-2.00517356961384,0.94039211533953,-2.13227390670951,0.0329843358245196,0.0709697446154463
AT2G14910,5378.07262246798,0.380602317247548,0.178546566507308,2.13166976376423,0.033034004158284,0.0710701633646696
